account_id,customer_id,account_type,opened_date,status
24166,15092,CURRENT,2024-03-30,ACTIVE
24167,15093,LOAN,2023-10-13,CLOSED
24168,15093,LOAN,2021-08-16,ACTIVE
24169,15094,SAVINGS,2024-03-17,ACTIVE
24170,15094,CURRENT,2022-04-20,ACTIVE
24171,15095,SAVINGS,2023-05-23,ACTIVE
24172,15096,SAVINGS,2025-05-27,ACTIVE
24173,15097,LOAN,2025-04-06,ACTIVE
24174,15098,CURRENT,2024-08-22,ACTIVE
24175,15099,CURRENT,2025-08-08,ACTIVE
24176,15100,SAVINGS,2023-07-08,ACTIVE
24177,15101,SAVINGS,2024-08-09,ACTIVE
24178,15101,CURRENT,2024-12-29,ACTIVE
24179,15101,SAVINGS,2022-09-12,ACTIVE
24180,15102,LOAN,2026-12-04,ACTIVE
24181,15102,SAVINGS,2025-01-19,ACTIVE
24182,15102,SAVINGS,2022-09-20,ACTIVE
24183,15103,SAVINGS,2022-10-18,ACTIVE
24184,15104,LOAN,2024-07-10,CLOSED
24185,45374,LOAN,2022-08-14,ACTIVE
24186,15106,LOAN,2023-08-05,CLOSED
24187,15107,CURRENT,2024-07-30,CLOSED
24188,46181,SAVINGS,2022-01-16,ACTIVE
24189,15108,LOAN,2025-08-28,ACTIVE
24190,15108,LOAN,2024-08-26,ACTIVE
24191,15109,CURRENT,2025-11-02,ACTIVE
24192,15110,SAVINGS,2024-08-13,ACTIVE
24193,15111,LOAN,2025-08-23,ACTIVE
24194,15112,CURRENT,2021-08-01,ACTIVE
24195,45824,CURRENT,2025-05-25,ACTIVE
24196,47974,LOAN,2023-06-10,ACTIVE
24197,15115,SAVINGS,2021-10-22,ACTIVE
24198,15115,CURRENT,2023-08-25,ACTIVE
24199,15115,LOAN,2024-09-07,ACTIVE
24200,15116,CURRENT,2023-10-19,ACTIVE
24201,15117,LOAN,2026-12-04,ACTIVE
24202,15118,CURRENT,2025-02-08,ACTIVE
24203,15119,SAVINGS,2024-05-05,ACTIVE
24204,15120,SAVINGS,2024-02-07,ACTIVE
24205,15121,LOAN,2020-07-22,CLOSED
24206,45299,SAVINGS,2025-11-03,ACTIVE
24207,15123,SAVINGS,2026-12-04,CLOSED
24208,15123,CURRENT,2024-08-15,CLOSED
24209,15124,SAVINGS,2025-02-09,ACTIVE
24210,15125,SAVINGS,2022-07-20,ACTIVE
24211,15126,SAVINGS,2025-08-13,ACTIVE
24212,15126,SAVINGS,2024-10-26,ACTIVE
24213,48449,CURRENT,2025-04-29,ACTIVE
24214,15127,SAVINGS,2024-10-26,CLOSED
24215,15127,LOAN,2024-05-03,ACTIVE
24216,15127,CURRENT,2021-02-28,CLOSED
24217,15128,SAVINGS,2024-11-21,ACTIVE
24218,15129,CURRENT,2022-05-04,ACTIVE
24219,15130,SAVINGS,2022-08-27,ACTIVE
24220,15130,SAVINGS,2025-08-22,ACTIVE
24221,15130,LOAN,2024-08-11,ACTIVE
24222,15131,LOAN,2021-02-28,ACTIVE
24223,15132,CURRENT,2021-12-01,ACTIVE
24224,48230,SAVINGS,2024-11-03,ACTIVE
24225,15133,LOAN,2022-06-06,ACTIVE
24226,15133,LOAN,2025-08-20,ACTIVE
24227,15134,SAVINGS,2025-03-25,ACTIVE
24228,15135,SAVINGS,2025-08-25,ACTIVE
24229,48110,LOAN,2024-08-15,ACTIVE
24230,15137,LOAN,2024-12-14,ACTIVE
24231,15138,SAVINGS,2026-12-04,ACTIVE
24232,48359,SAVINGS,2024-07-03,ACTIVE
24233,15140,CURRENT,2024-07-30,ACTIVE
24234,15141,LOAN,2026-12-04,ACTIVE
24235,46041,CURRENT,2023-10-19,CLOSED
24236,15143,LOAN,2022-12-19,ACTIVE
24237,15143,CURRENT,2024-12-08,ACTIVE
24238,15144,CURRENT,2025-07-19,ACTIVE
24239,15145,CURRENT,2024-10-07,ACTIVE
24240,15146,SAVINGS,2025-06-11,ACTIVE
24241,15146,LOAN,2021-09-02,ACTIVE
24242,15147,SAVINGS,2022-04-30,ACTIVE
24243,15148,LOAN,2025-03-23,ACTIVE
24244,45297,LOAN,2025-03-10,ACTIVE
24245,15150,CURRENT,2025-02-01,CLOSED
24246,15151,SAVINGS,2025-07-25,ACTIVE
24247,15152,CURRENT,2026-12-04,ACTIVE
24248,50023,LOAN,2025-10-14,ACTIVE
24249,15154,LOAN,2025-09-19,ACTIVE
24250,15155,LOAN,2022-11-19,ACTIVE
24251,15155,CURRENT,2025-03-15,ACTIVE
24252,15156,CURRENT,2025-09-26,ACTIVE
24253,15157,CURRENT,2026-12-04,ACTIVE
24254,15158,CURRENT,2025-10-26,ACTIVE
24255,15158,CURRENT,2025-04-11,ACTIVE
24256,15158,CURRENT,2025-03-28,CLOSED
24257,15159,LOAN,2025-11-12,ACTIVE
24258,15159,CURRENT,2025-11-01,ACTIVE
24259,15159,SAVINGS,2023-06-17,CLOSED
24260,15160,CURRENT,2025-01-03,ACTIVE
24261,15160,SAVINGS,2025-11-10,ACTIVE
24262,15161,CURRENT,2025-02-05,ACTIVE
24263,15161,CURRENT,2023-12-23,ACTIVE
24264,45409,LOAN,2024-06-10,ACTIVE
24265,15163,CURRENT,2022-08-01,ACTIVE
24266,15164,SAVINGS,2025-10-01,ACTIVE
24267,15165,CURRENT,2025-02-05,ACTIVE
24268,15165,CURRENT,2025-12-03,ACTIVE
24269,15165,LOAN,2025-08-13,ACTIVE
24270,15166,LOAN,2023-05-16,CLOSED
24271,15166,LOAN,2024-11-27,ACTIVE
24272,15166,SAVINGS,2023-09-12,ACTIVE
24273,15167,CURRENT,2024-03-05,ACTIVE
24274,15168,SAVINGS,2025-10-05,ACTIVE
24275,15168,SAVINGS,2022-09-15,ACTIVE
24276,15169,LOAN,2025-07-15,ACTIVE
24277,15170,SAVINGS,2025-01-10,ACTIVE
24278,15170,CURRENT,2023-12-16,ACTIVE
24279,15171,CURRENT,2025-04-01,CLOSED
24280,15172,CURRENT,2025-09-18,ACTIVE
24281,15173,CURRENT,2021-06-30,ACTIVE
24282,15174,SAVINGS,2023-02-17,ACTIVE
24283,15174,SAVINGS,2024-08-07,ACTIVE
24284,15174,SAVINGS,2025-08-29,ACTIVE
24285,15175,LOAN,2025-09-01,CLOSED
24286,15176,SAVINGS,2025-11-30,CLOSED
24287,15176,LOAN,2024-10-19,ACTIVE
24288,15176,LOAN,2026-12-04,ACTIVE
24289,15177,CURRENT,2023-09-08,ACTIVE
24290,15178,SAVINGS,2026-12-04,ACTIVE
24291,15179,SAVINGS,2024-09-20,ACTIVE
24292,15179,CURRENT,2025-10-13,ACTIVE
24293,15180,LOAN,2021-09-22,ACTIVE
24294,15181,SAVINGS,2023-08-13,ACTIVE
24295,15181,LOAN,2025-01-10,ACTIVE
24296,15181,SAVINGS,2025-05-09,ACTIVE
24297,15182,LOAN,2025-10-27,ACTIVE
24298,46101,LOAN,2021-02-15,ACTIVE
24299,15184,SAVINGS,2023-10-29,ACTIVE
24300,15184,CURRENT,2021-09-21,CLOSED
24301,15185,SAVINGS,2024-09-26,ACTIVE
24302,15186,SAVINGS,2024-12-25,ACTIVE
24303,15186,SAVINGS,2025-10-17,ACTIVE
24304,15186,LOAN,2024-12-27,ACTIVE
24305,15187,LOAN,2024-02-28,CLOSED
24306,15188,LOAN,2023-12-26,ACTIVE
24307,15189,LOAN,2026-12-04,ACTIVE
24308,45225,CURRENT,2022-02-10,ACTIVE
24309,15190,LOAN,2024-11-06,ACTIVE
24310,15191,CURRENT,2025-09-22,ACTIVE
24311,47551,CURRENT,2024-02-03,ACTIVE
24312,15191,LOAN,2023-05-12,CLOSED
24313,15192,CURRENT,2024-12-22,ACTIVE
24314,15192,LOAN,2025-01-14,ACTIVE
24315,15192,SAVINGS,2021-02-02,CLOSED
24316,15193,SAVINGS,2023-08-31,CLOSED
24317,15193,CURRENT,2025-07-14,ACTIVE
24318,15194,SAVINGS,2022-12-29,ACTIVE
24319,15195,SAVINGS,2025-11-24,CLOSED
24320,15196,SAVINGS,2026-12-04,ACTIVE
24321,45253,CURRENT,2024-04-28,ACTIVE
24322,15198,SAVINGS,2025-02-05,CLOSED
24323,15198,LOAN,2025-11-19,ACTIVE
24324,15198,CURRENT,2025-02-14,ACTIVE
24325,15199,CURRENT,2023-12-12,ACTIVE
24326,15200,CURRENT,2021-01-20,ACTIVE
24327,15201,CURRENT,2025-08-24,ACTIVE
24328,15202,CURRENT,2025-03-20,ACTIVE
24329,15202,CURRENT,2026-12-04,CLOSED
24330,15202,SAVINGS,2025-03-08,CLOSED
24331,15203,LOAN,2025-03-10,ACTIVE
24332,15203,CURRENT,2025-11-14,ACTIVE
24333,15203,LOAN,2024-12-30,ACTIVE
24334,15204,CURRENT,2025-01-09,ACTIVE
24335,15204,SAVINGS,2025-11-21,ACTIVE
24336,15204,CURRENT,2026-12-04,CLOSED
24337,49003,CURRENT,2023-06-30,ACTIVE
24338,47834,CURRENT,2021-09-17,ACTIVE
24339,15206,LOAN,2025-04-21,ACTIVE
24340,49847,SAVINGS,2025-07-02,ACTIVE
24341,15208,LOAN,2025-04-27,ACTIVE
24342,15209,SAVINGS,2023-11-01,ACTIVE
24343,15209,SAVINGS,2023-10-14,ACTIVE
24344,15210,SAVINGS,2020-08-11,ACTIVE
24345,15211,LOAN,2025-01-06,ACTIVE
24346,15212,SAVINGS,2023-09-20,ACTIVE
24347,45351,CURRENT,2025-05-23,ACTIVE
24348,15214,CURRENT,2022-07-20,ACTIVE
24349,15215,SAVINGS,2023-06-25,CLOSED
24350,15216,LOAN,2025-05-28,ACTIVE
24351,15216,SAVINGS,2025-02-23,CLOSED
24352,15217,LOAN,2025-07-13,ACTIVE
24353,15218,SAVINGS,2021-07-03,ACTIVE
24354,15219,CURRENT,2025-12-03,ACTIVE
24355,45855,LOAN,2025-10-15,CLOSED
24356,15220,LOAN,2024-01-27,ACTIVE
24357,15221,SAVINGS,2025-03-01,ACTIVE
24358,15222,SAVINGS,2024-07-18,CLOSED
24359,15223,SAVINGS,2025-06-18,ACTIVE
24360,15224,LOAN,2025-08-31,ACTIVE
24361,15225,CURRENT,2022-04-15,ACTIVE
24362,45748,SAVINGS,2021-01-27,ACTIVE
24363,15227,SAVINGS,2026-12-04,ACTIVE
24364,15227,LOAN,2024-03-11,ACTIVE
24365,15228,LOAN,2021-06-24,ACTIVE
24366,15228,CURRENT,2025-04-11,ACTIVE
24367,15229,LOAN,2024-08-11,ACTIVE
24368,49920,CURRENT,2023-10-20,ACTIVE
24369,15231,CURRENT,2022-09-24,CLOSED
24370,15232,CURRENT,2024-05-03,CLOSED
24371,15233,CURRENT,2023-08-04,ACTIVE
24372,15234,SAVINGS,2025-11-09,ACTIVE
24373,15235,SAVINGS,2024-11-26,ACTIVE
24374,15236,SAVINGS,2024-01-26,CLOSED
24375,15237,SAVINGS,2026-12-04,CLOSED
24376,15237,LOAN,2026-12-04,CLOSED
24377,15237,LOAN,2025-02-07,ACTIVE
24378,15238,SAVINGS,2023-07-19,ACTIVE
24379,15239,LOAN,2023-06-01,ACTIVE
24380,15240,CURRENT,2024-01-04,ACTIVE
24381,15241,LOAN,2025-09-16,ACTIVE
24382,15241,CURRENT,2026-12-04,ACTIVE
24383,15241,LOAN,2025-10-05,ACTIVE
24384,15242,LOAN,2024-11-22,ACTIVE
24385,15242,CURRENT,2025-02-16,ACTIVE
24386,15243,CURRENT,2024-09-24,ACTIVE
24387,15243,LOAN,2026-12-04,CLOSED
24388,15244,LOAN,2026-12-04,ACTIVE
24389,15245,LOAN,2025-04-21,ACTIVE
24390,15245,LOAN,2025-06-20,ACTIVE
24391,15246,CURRENT,2025-10-23,ACTIVE
24392,15247,SAVINGS,2026-12-04,ACTIVE
24393,15247,CURRENT,2025-05-22,ACTIVE
24394,15247,LOAN,2025-06-10,ACTIVE
24395,15248,SAVINGS,2025-03-15,ACTIVE
24396,15249,SAVINGS,2023-04-19,ACTIVE
24397,15250,CURRENT,2022-01-29,ACTIVE
24398,15251,LOAN,2024-11-01,CLOSED
24399,15252,CURRENT,2024-07-04,ACTIVE
24400,15252,SAVINGS,2025-11-10,ACTIVE
24401,15253,LOAN,2023-12-25,ACTIVE
24402,15253,CURRENT,2025-09-07,ACTIVE
24403,15253,SAVINGS,2025-05-31,ACTIVE
24404,15254,CURRENT,2023-05-13,ACTIVE
24405,15255,CURRENT,2023-02-25,ACTIVE
24406,15256,LOAN,2024-11-23,ACTIVE
24407,15257,LOAN,2021-09-28,ACTIVE
24408,15258,CURRENT,2025-06-27,ACTIVE
24409,15259,CURRENT,2022-11-08,ACTIVE
24410,15259,LOAN,2023-07-31,ACTIVE
24411,15260,SAVINGS,2026-12-04,ACTIVE
24412,15261,LOAN,2025-07-28,ACTIVE
24413,15261,LOAN,2024-10-16,ACTIVE
24414,45327,CURRENT,2025-09-07,CLOSED
24415,15262,LOAN,2023-12-26,ACTIVE
24416,15262,CURRENT,2026-12-04,ACTIVE
24417,15263,SAVINGS,2023-12-01,ACTIVE
24418,15264,CURRENT,2024-06-07,ACTIVE
24419,47930,LOAN,2025-03-23,ACTIVE
24420,15266,SAVINGS,2024-04-14,ACTIVE
24421,15267,SAVINGS,2022-07-20,ACTIVE
24422,15268,LOAN,2025-10-21,ACTIVE
24423,15269,SAVINGS,2024-06-24,ACTIVE
24424,15270,SAVINGS,2024-11-13,ACTIVE
24425,15271,CURRENT,2022-02-01,ACTIVE
24426,15272,SAVINGS,2025-05-12,ACTIVE
24427,15272,CURRENT,2020-07-06,ACTIVE
24428,46137,SAVINGS,2023-01-13,ACTIVE
24429,15273,SAVINGS,2023-12-09,ACTIVE
24430,15273,SAVINGS,2023-07-14,ACTIVE
24431,15274,SAVINGS,2024-04-02,ACTIVE
24432,15274,CURRENT,2021-01-26,ACTIVE
24433,45569,CURRENT,2024-05-13,ACTIVE
24434,15275,SAVINGS,2025-11-07,ACTIVE
24435,15276,CURRENT,2023-10-05,ACTIVE
24436,15277,LOAN,2025-02-05,ACTIVE
24437,46104,CURRENT,2024-04-02,ACTIVE
24438,15278,LOAN,2024-11-27,ACTIVE
24439,15278,SAVINGS,2023-12-13,CLOSED
24440,15278,SAVINGS,2025-10-02,ACTIVE
24441,47659,CURRENT,2024-09-18,ACTIVE
24442,15280,SAVINGS,2024-08-03,CLOSED
24443,15281,SAVINGS,2024-01-20,ACTIVE
24444,15282,CURRENT,2022-07-12,ACTIVE
24445,48448,SAVINGS,2025-03-01,ACTIVE
24446,15283,CURRENT,2023-09-12,ACTIVE
24447,15284,SAVINGS,2026-12-04,ACTIVE
24448,15285,CURRENT,2024-05-25,ACTIVE
24449,15286,SAVINGS,2024-06-03,ACTIVE
24450,15286,SAVINGS,2023-12-14,ACTIVE
24451,15287,CURRENT,2025-03-10,ACTIVE
24452,15288,CURRENT,2023-07-20,CLOSED
24453,15289,SAVINGS,2023-02-20,ACTIVE
24454,15290,LOAN,2021-12-17,ACTIVE
24455,15290,CURRENT,2025-09-07,ACTIVE
24456,15291,CURRENT,2021-11-13,ACTIVE
24457,15291,SAVINGS,2024-05-03,ACTIVE
24458,15292,SAVINGS,2022-11-23,ACTIVE
24459,50105,CURRENT,2026-12-04,CLOSED
24460,15292,LOAN,2025-02-10,ACTIVE
24461,15293,SAVINGS,2026-12-04,ACTIVE
24462,15294,LOAN,2025-07-14,ACTIVE
24463,15294,SAVINGS,2026-12-04,ACTIVE
24464,15295,LOAN,2025-07-11,ACTIVE
24465,15296,CURRENT,2020-07-01,ACTIVE
24466,15297,SAVINGS,2025-09-07,ACTIVE
24467,15297,SAVINGS,2020-08-02,ACTIVE
24468,46001,SAVINGS,2023-09-09,ACTIVE
24469,15298,LOAN,2020-07-03,ACTIVE
24470,48763,SAVINGS,2025-01-26,ACTIVE
24471,15300,LOAN,2024-05-26,CLOSED
24472,15301,LOAN,2026-12-04,CLOSED
24473,15302,CURRENT,2024-10-01,ACTIVE
24474,15302,LOAN,2025-09-08,ACTIVE
24475,15302,SAVINGS,2024-08-27,ACTIVE
24476,46144,LOAN,2021-03-28,ACTIVE
24477,15303,SAVINGS,2024-01-17,ACTIVE
24478,15304,CURRENT,2025-05-10,ACTIVE
24479,15305,SAVINGS,2024-03-09,ACTIVE
24480,15305,LOAN,2021-12-03,ACTIVE
24481,15305,CURRENT,2023-07-31,CLOSED
24482,15306,SAVINGS,2025-02-26,ACTIVE
24483,15306,CURRENT,2023-12-05,CLOSED
24484,15307,LOAN,2025-04-19,ACTIVE
24485,15308,LOAN,2024-02-24,CLOSED
24486,15308,CURRENT,2024-06-18,CLOSED
24487,15309,SAVINGS,2023-12-28,ACTIVE
24488,15310,SAVINGS,2025-10-11,ACTIVE
24489,15311,CURRENT,2023-06-17,ACTIVE
24490,15312,LOAN,2021-11-22,ACTIVE
24491,46881,SAVINGS,2025-09-08,ACTIVE
24492,15314,CURRENT,2025-04-28,ACTIVE
24493,15314,CURRENT,2025-05-11,ACTIVE
24494,15314,SAVINGS,2026-12-04,ACTIVE
24495,15315,CURRENT,2025-05-20,ACTIVE
24496,15316,SAVINGS,2025-09-09,ACTIVE
24497,15316,SAVINGS,2025-11-27,ACTIVE
24498,15316,LOAN,2022-08-15,CLOSED
24499,15317,LOAN,2022-12-02,ACTIVE
24500,15318,CURRENT,2025-04-10,ACTIVE
24501,15319,LOAN,2025-09-19,ACTIVE
24502,15319,CURRENT,2025-03-05,ACTIVE
24503,15319,CURRENT,2021-12-13,CLOSED
24504,15320,SAVINGS,2025-05-12,ACTIVE
24505,15321,LOAN,2023-07-03,ACTIVE
24506,15322,SAVINGS,2024-06-11,ACTIVE
24507,15323,SAVINGS,2021-07-16,ACTIVE
24508,15324,LOAN,2022-09-26,ACTIVE
24509,15324,CURRENT,2021-07-25,CLOSED
24510,15325,LOAN,2025-05-31,ACTIVE
24511,15325,CURRENT,2024-09-07,ACTIVE
24512,15325,LOAN,2024-12-26,ACTIVE
24513,15326,CURRENT,2023-08-06,CLOSED
24514,15326,SAVINGS,2025-09-22,CLOSED
24515,15327,CURRENT,2024-08-04,ACTIVE
24516,15328,SAVINGS,2023-07-08,ACTIVE
24517,15329,CURRENT,2025-07-27,CLOSED
24518,15329,SAVINGS,2026-12-04,ACTIVE
24519,15329,CURRENT,2024-10-18,ACTIVE
24520,49737,LOAN,2023-03-14,ACTIVE
24521,15331,LOAN,2023-10-13,ACTIVE
24522,15332,SAVINGS,2025-10-30,CLOSED
24523,15332,LOAN,2025-06-21,ACTIVE
24524,15333,LOAN,2025-05-29,ACTIVE
24525,15333,LOAN,2025-09-20,ACTIVE
24526,15334,LOAN,2024-03-01,CLOSED
24527,15335,SAVINGS,2025-04-25,CLOSED
24528,15335,LOAN,2024-09-20,ACTIVE
24529,49682,LOAN,2022-06-07,ACTIVE
24530,46364,LOAN,2025-07-04,ACTIVE
24531,15337,SAVINGS,2021-09-07,ACTIVE
24532,15338,CURRENT,2024-05-05,ACTIVE
24533,15339,LOAN,2026-12-04,ACTIVE
24534,15339,SAVINGS,2025-12-02,ACTIVE
24535,15339,LOAN,2025-12-04,ACTIVE
24536,15340,LOAN,2021-10-05,ACTIVE
24537,15340,LOAN,2024-08-24,ACTIVE
24538,15340,LOAN,2025-04-15,ACTIVE
24539,15341,LOAN,2020-10-13,ACTIVE
24540,47610,SAVINGS,2023-04-15,ACTIVE
24541,15342,SAVINGS,2024-05-11,CLOSED
24542,15343,SAVINGS,2025-08-23,ACTIVE
24543,49805,LOAN,2023-01-31,ACTIVE
24544,47925,CURRENT,2025-01-13,ACTIVE
24545,15345,LOAN,2025-10-23,ACTIVE
24546,15346,SAVINGS,2026-12-04,ACTIVE
24547,15346,SAVINGS,2026-12-04,ACTIVE
24548,15346,LOAN,2022-12-14,ACTIVE
24549,15347,LOAN,2025-02-20,ACTIVE
24550,15347,SAVINGS,2023-02-03,ACTIVE
24551,15347,SAVINGS,2025-04-28,ACTIVE
24552,15348,LOAN,2022-10-24,ACTIVE
24553,15348,CURRENT,2022-08-02,ACTIVE
24554,15348,LOAN,2024-07-08,ACTIVE
24555,15349,SAVINGS,2026-12-04,ACTIVE
24556,15350,SAVINGS,2024-07-15,ACTIVE
24557,15350,SAVINGS,2025-10-31,ACTIVE
24558,15351,SAVINGS,2022-09-28,ACTIVE
24559,15352,LOAN,2024-07-02,ACTIVE
24560,15352,LOAN,2025-10-02,ACTIVE
24561,45224,CURRENT,2022-10-30,ACTIVE
24562,15353,CURRENT,2025-09-19,ACTIVE
24563,15354,LOAN,2022-12-16,ACTIVE
24564,47912,LOAN,2025-03-29,ACTIVE
24565,49543,LOAN,2021-06-18,ACTIVE
24566,15356,LOAN,2025-09-16,ACTIVE
24567,15356,SAVINGS,2023-04-17,ACTIVE
24568,15357,LOAN,2025-10-28,CLOSED
24569,15358,LOAN,2022-09-15,ACTIVE
24570,15359,LOAN,2025-11-09,ACTIVE
24571,45394,SAVINGS,2025-02-07,CLOSED
24572,15360,SAVINGS,2024-11-18,ACTIVE
24573,15360,LOAN,2024-02-26,ACTIVE
24574,15361,SAVINGS,2025-07-14,ACTIVE
24575,15362,CURRENT,2024-01-27,ACTIVE
24576,15363,SAVINGS,2022-04-29,ACTIVE
24577,15364,CURRENT,2025-09-04,ACTIVE
24578,15365,LOAN,2026-12-04,ACTIVE
24579,15366,LOAN,2025-11-10,ACTIVE
24580,15367,CURRENT,2025-12-01,ACTIVE
24581,15368,LOAN,2022-11-21,ACTIVE
24582,15369,LOAN,2025-07-22,ACTIVE
24583,15370,SAVINGS,2022-10-12,ACTIVE
24584,15370,SAVINGS,2025-09-07,ACTIVE
24585,15371,SAVINGS,2020-10-17,CLOSED
24586,15371,SAVINGS,2024-09-28,CLOSED
24587,15372,SAVINGS,2025-07-06,ACTIVE
24588,15373,CURRENT,2023-02-19,ACTIVE
24589,15373,LOAN,2026-12-04,ACTIVE
24590,15373,SAVINGS,2025-08-30,ACTIVE
24591,15374,SAVINGS,2023-01-05,ACTIVE
24592,15374,LOAN,2026-12-04,ACTIVE
24593,15374,SAVINGS,2024-08-29,ACTIVE
24594,15375,CURRENT,2025-06-12,ACTIVE
24595,15376,LOAN,2025-10-22,ACTIVE
24596,15377,SAVINGS,2021-05-29,ACTIVE
24597,15378,LOAN,2022-02-22,ACTIVE
24598,15379,CURRENT,2026-12-04,ACTIVE
24599,15380,CURRENT,2024-11-10,ACTIVE
24600,15380,CURRENT,2025-05-10,ACTIVE
24601,15380,LOAN,2024-03-26,ACTIVE
24602,15381,LOAN,2024-05-16,ACTIVE
24603,15382,CURRENT,2026-12-04,ACTIVE
24604,15383,LOAN,2026-12-04,ACTIVE
24605,15383,SAVINGS,2026-12-04,ACTIVE
24606,15384,SAVINGS,2025-10-21,ACTIVE
24607,15385,CURRENT,2025-04-13,ACTIVE
24608,15385,SAVINGS,2023-03-14,ACTIVE
24609,15385,CURRENT,2022-12-11,ACTIVE
24610,15386,LOAN,2023-11-25,ACTIVE
24611,15387,CURRENT,2025-06-01,ACTIVE
24612,15388,CURRENT,2025-02-13,ACTIVE
24613,45945,SAVINGS,2023-12-18,CLOSED
24614,15389,CURRENT,2025-10-10,ACTIVE
24615,15390,CURRENT,2021-03-25,ACTIVE
24616,15391,CURRENT,2020-10-29,ACTIVE
24617,15391,SAVINGS,2024-06-28,ACTIVE
24618,15392,SAVINGS,2025-09-23,ACTIVE
24619,15393,SAVINGS,2025-05-20,ACTIVE
24620,15394,LOAN,2021-04-24,ACTIVE
24621,15395,SAVINGS,2024-07-30,ACTIVE
24622,15396,LOAN,2025-07-06,ACTIVE
24623,15397,CURRENT,2025-11-02,ACTIVE
24624,15398,CURRENT,2023-08-11,ACTIVE
24625,15399,LOAN,2026-12-04,ACTIVE
24626,15400,LOAN,2024-11-14,ACTIVE
24627,45814,LOAN,2025-05-09,CLOSED
24628,15401,SAVINGS,2025-02-06,ACTIVE
24629,15402,SAVINGS,2025-10-19,ACTIVE
24630,15403,LOAN,2023-05-24,CLOSED
24631,15403,CURRENT,2024-10-02,ACTIVE
24632,15403,LOAN,2022-07-08,CLOSED
24633,15404,CURRENT,2024-03-17,CLOSED
24634,15405,SAVINGS,2023-09-06,ACTIVE
24635,15406,SAVINGS,2025-01-17,ACTIVE
24636,15406,SAVINGS,2021-10-26,CLOSED
24637,47523,LOAN,2025-10-09,CLOSED
24638,15407,LOAN,2021-08-26,ACTIVE
24639,15408,LOAN,2025-01-16,ACTIVE
24640,15408,SAVINGS,2026-12-04,ACTIVE
24641,15408,LOAN,2021-10-05,ACTIVE
24642,15409,SAVINGS,2023-11-07,CLOSED
24643,15410,LOAN,2024-07-21,CLOSED
24644,15410,SAVINGS,2025-08-22,ACTIVE
24645,15410,LOAN,2023-03-19,CLOSED
24646,15411,SAVINGS,2022-01-29,CLOSED
24647,15412,SAVINGS,2025-01-22,CLOSED
24648,15413,CURRENT,2022-10-11,ACTIVE
24649,15414,SAVINGS,2021-05-15,ACTIVE
24650,15415,LOAN,2024-08-29,ACTIVE
24651,15416,LOAN,2022-12-20,ACTIVE
24652,46702,CURRENT,2026-12-04,ACTIVE
24653,15416,SAVINGS,2025-09-30,ACTIVE
24654,15417,LOAN,2024-03-17,ACTIVE
24655,15417,SAVINGS,2024-11-14,ACTIVE
24656,15417,LOAN,2023-01-14,ACTIVE
24657,46393,LOAN,2025-11-26,ACTIVE
24658,15419,SAVINGS,2024-12-09,ACTIVE
24659,15419,CURRENT,2025-06-07,ACTIVE
24660,15420,LOAN,2020-10-04,ACTIVE
24661,15420,CURRENT,2024-07-06,ACTIVE
24662,15420,LOAN,2021-03-18,ACTIVE
24663,46844,CURRENT,2021-07-12,ACTIVE
24664,15421,LOAN,2022-04-03,CLOSED
24665,15422,CURRENT,2024-06-27,ACTIVE
24666,15423,SAVINGS,2024-12-15,ACTIVE
24667,15424,SAVINGS,2025-11-04,ACTIVE
24668,15424,SAVINGS,2024-02-10,ACTIVE
24669,15425,SAVINGS,2025-08-09,ACTIVE
24670,15426,LOAN,2025-10-29,ACTIVE
24671,15426,SAVINGS,2025-05-16,ACTIVE
24672,15427,LOAN,2025-01-01,ACTIVE
24673,15428,LOAN,2024-04-23,ACTIVE
24674,15429,SAVINGS,2025-03-21,ACTIVE
24675,15429,LOAN,2023-09-24,CLOSED
24676,15429,LOAN,2025-01-24,ACTIVE
24677,15430,SAVINGS,2026-12-04,ACTIVE
24678,15430,SAVINGS,2025-10-31,ACTIVE
24679,15430,SAVINGS,2026-12-04,CLOSED
24680,15431,CURRENT,2024-11-08,ACTIVE
24681,15432,LOAN,2025-06-26,CLOSED
24682,15432,LOAN,2025-09-13,ACTIVE
24683,15433,SAVINGS,2024-04-29,CLOSED
24684,15434,SAVINGS,2025-06-13,ACTIVE
24685,15434,LOAN,2025-10-15,ACTIVE
24686,15435,LOAN,2022-06-18,ACTIVE
24687,15436,LOAN,2021-07-20,ACTIVE
24688,15437,CURRENT,2024-03-13,ACTIVE
24689,15437,CURRENT,2025-04-09,ACTIVE
24690,49713,CURRENT,2024-06-06,ACTIVE
24691,15438,LOAN,2025-06-18,ACTIVE
24692,48295,CURRENT,2022-07-15,ACTIVE
24693,15439,LOAN,2025-01-08,ACTIVE
24694,15439,CURRENT,2025-03-28,ACTIVE
24695,45364,LOAN,2022-01-24,ACTIVE
24696,15441,SAVINGS,2025-06-29,ACTIVE
24697,15441,LOAN,2026-12-04,ACTIVE
24698,15442,LOAN,2021-07-23,ACTIVE
24699,15443,CURRENT,2024-10-21,ACTIVE
24700,15444,CURRENT,2024-06-15,ACTIVE
24701,15445,CURRENT,2025-03-15,ACTIVE
24702,15446,LOAN,2022-10-12,CLOSED
24703,15447,CURRENT,2025-03-07,ACTIVE
24704,15448,CURRENT,2025-11-04,ACTIVE
24705,15449,SAVINGS,2025-07-20,ACTIVE
